#{"t_start": 1769254982.7307763, "env_id": "None"}
r,l,t
14.9,6,2.593241
-6135.0,263,3.577617
-3397.5,139,4.059581
-1498.8,91,4.466514
28.3,17,4.574108
-102.9,37,4.757074
28.2,18,4.859793
14.9,5,4.896178
13.2,18,4.995307
-7679.6,205,5.843677
-91.8,18,5.963326
-3297.6,162,6.742992
28.3,17,6.822459
-290.5,27,6.940036
14.9,5,6.978234
12.9,19,7.080895
28.2,18,7.164546
-646.6,52,7.418591
14.9,5,7.463793
-2818.0,137,8.060369
-4163.0,192,8.755115
13.2,18,8.840263
28.2,18,8.930183
-611.2,38,9.095944
-1662.1,122,9.560434
-142.5,106,9.961207
-23369.9,525,13.355377
28.2,18,13.44168
-11934.6,525,15.289657
12.8,19,15.381267
-2492.1,75,15.673981
25.4,25,15.778207
28.9,11,15.836945
14.9,5,15.875842
11.7,23,15.974321
26.0,23,16.085413
28.2,18,16.175504
-4752.8,211,17.00515
9.2,25,17.142066
13.2,18,17.258715
-3731.5,525,19.688144
13.8,15,19.774885
-15204.9,397,22.52696
14.1,16,22.60574
-3876.5,118,23.065825
-7437.8,309,24.854918
-4871.1,129,25.361586
28.2,18,25.462069
28.2,18,25.552267
-95.7,32,25.700539
-3218.2,95,26.14398
28.2,18,26.245973
11.4,24,26.371279
14.0,11,26.457219
-478.9,28,26.608518
14.1,16,26.693637
-490.9,36,26.864699
-2347.9,76,27.215043
28.9,11,27.276751
12.6,20,27.372839
14.9,6,27.415843
-96.8,24,27.535387
-2839.7,160,28.178668
28.5,15,28.259685
12.5,20,28.353152
11.6,22,28.453398
13.1,18,28.537024
13.8,15,28.61184
14.9,5,28.650872
-106.6,17,28.733106
-504.9,41,28.900769
14.0,11,28.964234
12.3,21,29.068711
-553.4,50,29.285722
-250.3,20,29.386499
14.9,6,29.431042
26.8,18,29.516094
-538.4,47,29.707041
-1603.0,64,30.017424
-5693.7,155,30.646632
28.2,18,30.745365
-3282.3,171,31.488995
12.0,22,31.587776
-2050.5,109,33.064388
26.6,20,33.188295
-3391.6,157,33.939516
28.2,18,34.024006
28.2,18,34.110187
-1494.3,77,34.438279
28.2,18,34.52921
-1503.4,85,34.979565
12.6,15,35.07998
-860.8,60,35.345043
25.1,26,35.466122
-2735.5,137,35.999109
-1670.7,476,37.750158
-2078.2,114,38.205344
-13912.1,525,40.248905
28.9,11,40.313256
13.2,21,40.417216
12.4,18,40.507113
-2068.2,102,40.974374
14.9,5,41.026231
3.2,34,41.245134
13.2,18,42.076312
-3558.2,93,42.508717
28.5,15,42.597928
-10.3,47,42.850094
-1360.5,86,43.165515
-526.9,55,43.373364
14.1,16,43.449887
7.6,28,43.570939
23.8,27,43.679884
9.1,30,43.810241
-4266.3,217,44.641352
25.1,25,44.756408
-5453.9,148,45.348262
-13428.4,525,47.258552
-681.8,46,47.45138
-147.4,20,47.541384
-1556.1,94,47.922904
28.2,18,48.033482
13.2,18,48.147881
14.1,16,48.248362
-1729.8,525,51.051396
-445.4,32,51.17991
-448.5,39,51.334959
14.9,6,51.376021
14.9,5,51.41395
-2986.0,151,51.959424
28.3,17,52.03844
22.6,33,52.172437
28.2,18,52.256718
13.4,17,52.335534
28.5,15,52.406859
-25.9,65,52.651083
-235.4,25,52.766443
14.9,5,52.806124
-94.6,25,52.922116
-1681.8,93,53.300931
-12041.3,525,55.266322
-13736.4,525,58.202403
-168.1,21,58.302499
-12571.0,525,61.006665
5.7,44,61.179973
-2252.5,119,61.697845
28.2,18,61.815178
9.5,26,61.927207
9.5,26,62.037066
25.7,24,62.135062
28.2,18,62.220726
14.9,5,62.260715
28.5,15,62.377719
-873.4,77,62.72291
-2705.0,80,63.029035
-2123.1,112,63.452651
13.4,17,63.533208
28.5,15,63.609226
-657.6,46,63.791645
-11374.8,525,65.668438
-95.8,32,65.812093
-3401.7,102,66.215904
-2923.9,182,66.922416
13.5,16,67.00234
6.6,33,67.141562
14.9,5,67.190531
-280.5,131,67.708446
-2134.1,114,68.172375
24.6,25,68.32561
-3646.2,525,70.746083
-3687.6,525,72.65194
-3326.1,107,73.061992
-74.4,81,73.39276
28.2,18,73.50208
-3579.0,175,74.292098
13.2,21,74.388896
-1518.0,135,74.926745
14.9,6,74.973432
8.3,25,75.125632
-2892.4,525,77.32223
-3706.4,525,80.207588
14.9,5,80.254731
-296.3,35,80.473379
-1309.5,77,80.859778
-3715.1,110,81.440502
-17238.7,525,83.984558
14.9,5,84.033146
-13599.4,525,86.493912
-504.7,41,86.718102
-11846.2,525,89.274248
-89.6,21,89.388463
-2257.3,112,90.409033
-1226.2,447,92.193927
-771.3,120,92.687025
-3372.5,118,93.194596
-8274.7,209,94.158874
-3674.3,525,96.980511
-427.1,59,97.218189
-1173.3,77,97.637261
-2597.5,269,99.364119
-598.2,34,99.560898
-3689.1,525,101.692958
11.7,23,101.829875
28.3,17,101.940133
-3721.6,525,104.475616
-2089.1,525,106.407145
2.3,35,106.591146
12.2,24,106.727088
-69.0,24,106.83693
-21671.7,525,109.400454
7.8,30,109.568434
14.9,6,109.611553
-12866.5,525,111.963427
-1987.4,95,112.343191
13.2,18,112.432424
-461.6,102,112.828028
-12642.2,525,114.861125
28.3,17,114.945623
10.8,26,115.05843
-3691.8,525,117.252441
-3731.5,525,119.114127
-14147.6,525,121.034141
14.9,5,121.074248
12.9,18,121.158319
-3435.3,525,123.627132
-3091.4,525,126.009796
-3303.5,525,127.958724
-3600.3,525,129.834117
-2310.1,525,131.872742
-1937.5,93,132.236681
-3316.7,525,134.321745
-3681.8,525,136.336814
-1894.4,94,136.707562
-3731.5,525,138.868909
-2993.8,525,141.387519
-2683.1,525,143.685661
-2949.4,525,146.059901
-2090.6,154,146.862781
-13212.2,525,149.524951
-3103.6,525,153.28863
-3311.2,525,155.209363
-12418.2,525,157.808796
-2950.1,525,160.068166
-3295.7,525,163.006904
-2098.2,100,163.376847
-3494.4,525,165.33449
-3572.4,525,167.305755
-3465.8,525,169.383805
-3600.3,525,172.592139
-3628.7,525,174.296716
-3600.2,525,176.084263
-3638.6,525,177.922655
-3661.6,525,180.409843
-3731.5,525,182.287796
14.9,5,182.327786
-3669.3,525,184.533212
-1479.6,73,184.903773
14.9,5,184.951268
14.9,5,184.998715
-3690.3,525,189.962971
-3682.4,525,191.993721
-3708.8,525,193.944033
-3696.9,525,196.098766
-3694.3,525,201.277677
-14128.8,525,203.023924
-3720.1,525,204.936734
14.9,5,204.977445
-3704.0,525,206.965958
-3691.6,525,209.477808
-3697.8,525,211.404346
-3695.8,525,213.646751
-3712.2,525,215.603678
-3702.2,525,218.746027
-3705.0,525,220.685768
-3731.5,525,223.223143
-3720.6,525,225.180384
14.9,5,225.219274
-3695.3,525,230.050076
14.9,5,230.085707
-3727.1,525,232.133027
-3726.7,525,233.959731
-2845.3,130,234.423632
-3700.3,525,237.628263
-3731.5,525,239.575665
-3731.5,525,241.506315
-3731.5,525,243.746671
-3731.5,525,248.832688
-3731.5,525,250.973351
-3731.5,525,253.06863
-3731.5,525,255.511938
-3731.5,525,260.541885
-3731.5,525,262.532071
-14151.5,525,264.993386
-3731.5,525,267.542476
-3731.5,525,271.204171
-3731.5,525,273.575362
-3725.0,525,275.619823
-3731.5,525,277.611305
-3731.5,525,282.728576
-3731.5,525,285.024999
-3731.5,525,287.890834
-3731.5,525,289.83307
-3731.5,525,294.747337
-3731.5,525,296.548133
-3731.5,525,298.418644
-3731.5,525,300.290862
-3731.5,525,305.459639
14.9,5,305.501439
-3731.5,525,307.482765
-3731.5,525,309.866878
-3731.5,525,312.018137
-3731.5,525,317.305692
-3731.5,525,319.09794
-3731.5,525,321.582973
-3731.5,525,323.422344
-3731.5,525,328.558148
-3731.5,525,330.558637
-3731.5,525,332.625609
-3731.5,525,334.673686
-3731.5,525,339.836123
-3731.5,525,341.727008
-3731.5,525,343.691057
-3731.5,525,348.691675
-3731.5,525,350.516632
-2720.4,125,351.109153
-3731.5,525,353.836656
-3731.5,525,356.126271
-3731.5,525,359.587592
14.9,5,359.628499
-3731.5,525,361.841028
-3731.5,525,363.697628
-3731.5,525,365.579901
-3731.5,525,370.516448
-3731.5,525,372.674274
14.9,5,372.715559
-3731.5,525,374.625029
-14151.5,525,376.874236
-3731.5,525,381.862444
-3731.5,525,384.082929
-3731.5,525,386.998862
-3731.5,525,389.323051
-3731.5,525,394.557155
-3731.5,525,396.405027
-3731.5,525,398.240283
-3731.5,525,400.042936
-3731.5,525,404.875982
-3731.5,525,406.727875
14.9,5,406.766658
-3731.5,525,408.72125
-3731.5,525,410.588521
-3731.5,525,415.350472
-3731.5,525,417.039081
14.9,5,417.078821
-3731.5,525,419.571776
-3731.5,525,421.819029
-3731.5,525,427.031996
-3731.5,525,428.927794
-14151.5,525,430.736223
-3731.5,525,434.067141
-3731.5,525,436.257193
-3731.5,525,438.434949
-3731.5,525,440.490013
-3731.5,525,445.663788
-2206.2,104,446.041432
-3731.5,525,448.06431
-3731.5,525,450.276159
-3731.5,525,453.285026
-3731.5,525,458.532618
-3731.5,525,460.378168
-3731.5,525,462.271837
-3731.5,525,464.141734
-3731.5,525,468.971312
-3731.5,525,470.761377
-3731.5,525,472.58984
-3731.5,525,474.53284
-3731.5,525,479.625399
-3731.5,525,481.4027
-3731.5,525,483.398308
14.9,5,483.438792
-3731.5,525,486.179778
-3731.5,525,491.167581
-3731.5,525,493.158904
-3731.5,525,495.041849
-3731.5,525,497.068841
-3731.5,525,501.920394
-3731.5,525,503.757518
-3731.5,525,505.619666
-3731.5,525,507.528826
-3731.5,525,512.341395
-3731.5,525,514.278936
-3731.5,525,516.132133
-3731.5,525,522.152736
-3731.5,525,524.540035
